,name,rating,date,upvotes,review
151,Monika Bargmann,3,"June 2, 2020",0,"Ich will Qando zurück ;-) Was mir diese App sympathischer und nützlicher machen würde: wenn ich die Karte ausblenden könnte. Um die Abfahrtszeiten zu sehen, muss ich jedes Mal scrollen - dafür nimmt die Karte, die ich meistens nicht brauche oder gerne bei Bedarf einblende, den größten Teil des Displays ein. Auch die Buttons für E-Scooter und Taxi brauche ich nicht. Fazit: Die App kann viel, das funktioniert auch, aber sie sollte anpassbarer sein."
152,Gábor Szívós,1,"May 26, 2020",0,Warum kann man eine S-Bahn zu den Favoriten hinzufügen?!?!?
153,Fausto Castillo,1,"May 31, 2020",1,Es ist total verruckt
154,Tyra Erhabor,5,"May 4, 2020",0,Very nice
155,Jeruel Auxtero,5,"May 27, 2020",0,Practical
156,Lili M.,1,"March 30, 2020",0,"WienMobil ist v.a. im Vergleich zu Qando wirklich grauenvoll. Da es auf der Map basiert, ist die App viel langsamer, vor allem wenn man sie öffnet oder wenn das Handy generell etwas älter ist. Die Ansicht für die Favoriten ist unbequem und auch nicht so ausgebaut wie bei Qando. Man kann auch nicht ganz spontan einen Favoriten hinzufügen. Generell gibt es so viel weniger Möglichkeiten, in den Einstellungen Bequemlichkeiten zu definieren - zB wo der Startbildschirm ist. Unbrauchbar!"
157,Jost Gadermaier,1,"April 30, 2020",1,"Kein Vergleich zu quando. Unübersichtlich da voll von unnützen Informationenn. Das Widget ist nicht zu gebrauchen, da der Button zum Aktualisieren viel zu klein ist um ihn ohne Mühe auf einem eher kleinen Bildschirm zu tätigen."
158,Kiana,5,"May 12, 2020",0,"Super App, verwend ich gern! Anfangs war das Design etwas verwirrend (zB das der Wecker-Button zum einstellen das mir Fahrten später/früher angezeigt werden sollen oben bei den Ort-Inputfeldern ist, anstatt unten bei den Fahrten)."
159,Tariq Sheikh,2,"April 16, 2020",0,ھقےفطاسدڈھسفطاندسک8عئی3ا8ئ5ی4یر7 جر4
160,Mani Shei,2,"April 20, 2020",0,Terrible design!
161,Nocti Lucera,1,"March 13, 2020",0,"RICHTIG schlecht, ich will nur sehen wann mein Bus fährt, wieso muss man jede GUI verkomizieren. DON'T CHANGE A RUNNING SYSTEM. DON'T DOWNLOAD THIS APP"
162,Deus,1,"February 18, 2020",2,"Deutlich langsamer als Qando, schlechteres Design, 3facher Speicherverbrauch gleich nach Installation, unnützes Karte laden im Hintergrund, schlechteres optisches Design. Aber dafür nicht darauf schauen dass die externen Linien pünktlich fahren. Ein typischer Wiener Linien Schas eben. Aber grundsätzlich findet sie den Weg. Das ist halt das einzig positive was ich sagen kann."
163,SEQ Sports,1,"March 4, 2020",2,"Eine Abloese fuer Qando die nichts taugt! Quando war genauso wie ein App sein sollte. Simpler Aufbau, kein Schnickschnack, leicht zu Bedienen, .. Die neue App zeigt wie es nicht sein soll! Ein Lageplan steht im Mittelpunkt. Eine Stationsauswahl findet man unten. Aber der Aktualisierungen mach diese unbrauchbar, da die Liste neu auggebaut wird und man wieder zur gewuenschten Station ""schieben"" muss. Sorry, aber da wurde Geld ausgegeben fuer eines Produkt das keine Verbesserung bringt. Schade!!"
164,kabautz klabatz,3,"February 18, 2020",1,"Leider lassen sich keine SBahnlinien und Privatbuslinien zu den Favoriten hinzufügen, was bei Quando möglich war. Hoffentlich wird das noch ergänzt, sonst ist die App praktisch"
165,Štěpán Hrobař,2,"February 20, 2020",1,"Die App meldet den User (mich) immer nach einem Tag ab. Dadurch geht eine wichtige Funktion verloren, und zwar die Jahreskarte am Handy. Denn es ist schneller, meine Geldbörse zu finden und die Plastikkarte rausnehmen, als immer wieder das Kennwort eintippen zu müssen. Und auch wenn man eingeloggt bleibt, dauert es noch, bis die Jahreskarte oben in der Ecke sichtbar ist, und auch wenn sie schon sichtbar ist, kann man die Taste noch einen Moment nicht anklicken. Also verbesserungsbedürftig!"
166,Bianca Karigl,1,"March 6, 2020",1,"Die neue App macht mich fertig. Es ist unübersichtlich. Teilweise zu viele Infos auf einmal die man nicht braucht und bisher habe ich noch nicht herausgefunden, wie ich mir einfach nur anschauen kann auf welcher Haltestelle welcher Bus fährt und die Echtzeiten dazu. Die App ist überhaupt nicht intuitv und inzwischen benutze ich lieber googlemaps. War bei Quando noch anders"
167,Harry F,1,"February 23, 2020",2,"Bei jedem Öffnen bin ich wieder ausgeloggt und die Favoriten werden nicht angezeigt. Qando startet in 1 Sekunde und zeigt mir sofort meine nähesten Favoriten mit Echtzeitinfo an. Hier dauert das Kir neuerlichen Einloggen und Wartezeiten 3O Sekunden, das ist unbenutzbar. Alles sehr umständlich, und die eigentlich wichtigen Dinge wie Abfahrtzeiten gehen unter."
168,Olga M,3,"February 17, 2020",1,"Ich bin etwas enttäuscht, dass die Monitor Funktion nur pro Verkehrsmittel und nicht per Station (wie in dem super Quando) zur Verfügung steht. Sollte es doch irgendwie gehen, bitte Bescheid. Danke"
169,Eddi Weinwurm,1,"February 28, 2020",2,"Warum muss ich meinen Namen, Geburtsdatum, Adresse, Email usw. angeben, nur weil ich ein Ticket kaufen will? Am Fahrscheinautomaten funktioniert es ja auch ohne. Wollen sie vielleicht auch noch eine DNA Probe von mir bevor sie mir einen Fahrschein ausstellen können? (Zu ihrem Feedback: Ich will kein personalisiertes Ticket. Ich benötige keine personalisierte Einzelfahrkarte, wozu auch?)"
170,Severin Burgstaller,1,"February 23, 2020",1,"Wenn bei der Kontrolle die Jahreskarte nicht zu öffnen ist, dann ist die App völlig fehl am Platz! Edit: hab euch ein Screenrecording geschickt."
171,Rene Abou el Alla,2,"February 12, 2020",1,Anmeldeprozee geht so grade noch aber ansonsten eine echte Katastrophe. Man kann z.b.nur 20 einzeltickets auf einmal kaufen. Ansonsten bestellprozess für tickets viel zu lang. Hänge gerade ohne hinweis warum in einer maske fest. Oh mann. Da braucht es wohl einen guten PO oder UXler..
172,Audrey's Animations,3,"February 18, 2020",1,"Zuvor gekaufte Jahreskarte erscheint nicht in der App (selbes Konto verwendet). Ich finde, man sollte Quando beibehalten, sodass man sich zwischen dieser App und Quando entscheiden kann."
173,Maurice Billmann,2,"March 2, 2020",1,"Bitte ändert doch die app so das ich nicht alle paar stunden mein password neu eingeben muss..... Edit: Ich werde alle paar Stunden ausgeloggt auf meinem Android, wurde auch auf der IPhone app beobachtet. Edit ein Monat später: noch immer keine Änderung.... wird langsam mühsam"
174,Benjamin Räder,1,"March 7, 2020",1,Permanente Werbung für diese Müll-App in qando. Wenn ich 0 Sterne geben könnte würde ich. Die UX ist 100 mal schlechter als die von qando.
175,Christa Baum,1,"February 21, 2020",1,"5 Minuten bis sich das Ticket zeigt, hängt sich auch sonst auf, alle Favoriten sind weg, keine reife Leistung. Und Quando wird eingestellt."
176,Ruth Spiegel,1,"March 6, 2020",1,"Ich kann meine Jahreskarte nicht hinzufügen, komme was wolle. Es findet nicht alle Adressen, sogar Qando hatte da mehr. Qando ist einfach besser."
177,Nanashi Nano,1,"February 26, 2020",1,"Große Verschlechterung zu quando! Wenn ihr schon eine Zwangsumstellung macht, dann sollte das neue wenigstens gleich gut sein. Die app stürzt ab wenn ich in die Favoriten will , bei der Adresswahl kann man nicht mehr von der Karte wählen sondern muss googlen (wem ist das eingefallen). Außerdem merkt sich die app die Favoriten nicht! Jedes mal muss ich in die Favoritenoption gehen damit sie in der Kartenansicht angezeigt werden. Mies ..."
178,peter peterson,1,"March 7, 2020",0,Wieso kann ich nicht die Startseite selbst definieren?? Ich will entweder mit meinen Favoriten starten oder mit einer reinen routenabfragemaske wie bei qando!!! Viel zu viele Klicks notwendig um einfache Basics abzufragen
179,Bernd Gastermann,4,"February 13, 2020",5,"Mittlerweile ist die App ganz gut benutzbar geworden und ich habe Quando bereits damit ersetzt. Zwei kleine Probleme nerven aber noch: 1) Wenn ich mich mit meinem Account einlogge, bin ich spätestens am nächsten Tag wieder automatisch ausgeloggt. 2) Wäre sehr hilfreich, wenn die Favoriten nach der Distanz zum aktuellen Standort sortiert würden. Vielleicht kann das Team diese Dinge noch verbessern?"
180,Benjamin Paul,1,"February 17, 2020",3,"Falsche zeitangaben, langsam und umständlich zu nutzen. Vollkommen unbrauchbar."
181,Mehyar Sawas,2,"March 3, 2020",1,Einloggen funktioniert nicht wirklich und den Zeitplan für manche Haltestellen auch nicht!
182,Gustav Paulus,3,"February 26, 2020",0,"Übersichtlich und alles an einem Platz - nur da diese app demnächst die Wiener Linien app ablöst, fehlt die digitale Jahreskarte. Wie kann ich diese anzeigen?"
183,Elias,5,"February 21, 2020",0,Funktioniert flüssig und gut. Jahreskarte wurde nach Login automatisch ins App geladen.
184,A Google user,1,"March 5, 2020",1,"Multi-modale Fortbewegung ist eine super Idee, aber ohne Abfahrtzeiten der Schnellbahnen im Abfahrsmonitor ist die App leider nutzlos, auch wenn sie bei der Routenplanung berücksichtigt werden. Bei Qando hat es funktionier! Dass die S-Bahn von den ÖBB betrieben wird ist keine Ausrede, auch DriveNow oder die Taxiunternehmen gehoren nicht zu den Wiener Linien. Die Benutzeroberfläche ist unübersichtlich aber ok. Seit Februar 2020 Probleme mit Favoriten und Benachrichtigungen, obwohl konfiguriert."
185,Ben Gellén,1,"February 23, 2020",0,"Keine brauchbare Echtzeit Anzeige und viele, für den Alltag unbrauchbare Features. Die Abfahrtsmonitore für die ""täglichen Haltestellen"" wie in Qando vermisse ich z.B. komplett. UPDATE: Es gibt ""Favoriten"" zwar auf dem Startbildschirm (ganz rechts, Stern-Ikon), nur werden diese erst wieder geladen, wenn man diese Bearbeitet. Ansonsten kommt nur der Text ""Jetzt hinzufügen"". Und das Feedback lässt darauf schließen, das den WL die Funktionen selbst nicht bekannt sind."
186,Michael Herrmann,1,"March 13, 2020",0,Die Routenplanung ist sowas von unfassbar unübersichtlich
187,Schlumpf Bub,4,"March 4, 2020",0,"Bitte unbedingt: Links im Menü zu ""Linien"" den Haltestellenverlauf von S-Bahnen hinzufügen - bitte aber die jeweiligen Verkehrsmittelarten zusammenfassen (also zB den Sammelbegriff ""Bus"" antippen um alle Bus-Linien anzuzeigen), weil dadurch ein unnötig langes ""Hinunterscrollen"" vermieden wird. Edit: Bitte außerdem die Schaltfläche ""Favoriten"" für Abfahrtzeiten überarbeiten, da diese oft ausfällt (Ausgewählte Haltestellen werden nicht automatisch geladen). Danke."
188,Johann Petrak,1,"February 3, 2020",3,"Es gibt keine andere App bei der es so umstaendlich ist einen Kauf zu taetigen. 10 mal klicken, 2 mal Passwort eingeben fuer ein single Ticket? Purer Sadismus oder einfach Unfaehigkeit? Update: mit Personalisierung hat die absurd umständliche Handhabung rein gar nichts zu tun, praktisch alle anderen Apps machen das weitaus einfacher und besser"
189,Dorian Gray,2,"January 27, 2020",3,"Muss mich bei jedem App-Start neu einloggen, auch wenn ich ""angemeldet bleiben"" auswähle. Das ist problematisch weil es dann bei jeder Kontrolle Ewigkeiten braucht bis ich zu meiner Jahreskarte komme."
190,Nano Mandrake,1,"January 7, 2020",4,Die Zeiten sind fast immer falsch. Qando war da viel zuverlässiger.
191,Christian Erd,1,"December 30, 2019",1,Ticketkauf funktioniert nicht. Die App gibt einen Fehler bei der Suche nach Verbindungen -- komplett nutzlos
192,Peter Michael Petioky,3,"December 15, 2019",0,"Viel besser als die Urfassung, trotzdem ist qando noch immer besser, wirkt sehr aufwendig aber die angebotenen Verbindungsalternativen sind zu wenig und zu unflexibel."
193,Alexander K,1,"December 31, 2019",0,Mit dem letzten Update kann ich Tickets nicht mehr kaufen. Apps startet wieder neu.
194,Gábor Nähr,4,"January 8, 2020",0,Das verdammte ding will meine Jahreskarte nicht anzeigen. Edit: Jetzt gehts schon
195,Ilinca Buzatu,4,"February 6, 2020",0,"Gute App, aber man bleibt nicht eingeloggt, obwohl Kästchen für ""eingeloggt bleiben"" ausgewählt wurde."
196,Marco Fava,5,"February 7, 2020",0,Funktioniert gut.
197,Ma Vu,1,"December 11, 2019",0,"Was zur hölle braucht da bitte 72 MB? Mit dem speicher kann man ein ganzes spiel mit 3D grafik unterbringen! Und wenn ich aus der stadt raus will, kann ich schwarz fahren. Weil ticket kann man mit der app dafür keines kaufen"
198,P S,1,"December 2, 2019",0,Das Jobticket wird nicht angezeigt. Völlig sinnlos. Ticketshop reagiert nicht in mehr als 14 Tagen nicht. Hinweis ist gut aber sinnlos.
199,Kola Godwin,5,"December 7, 2019",0,Da best 👌
200,Philipp Kogler,2,"October 28, 2019",0,"Die Jahreskarte wird nicht angezeigt, obwohl sie online mit demselben Account gekauft wurde, mit dem ich eingeloggt bin. Völlig unverständlich."
201,Wolfgang Koeppner-Bures,3,"October 21, 2019",0,"Leider keine Schnellbahn :-( Sonst gut, mit Notifications für einzelne Linien"
202,Martin Eder,4,"September 30, 2019",0,"1) Meine Jahreskarte taucht in der App nicht auf. 2) Die Probleme mit dem Ticketshop sind mittlerweile sehr prominent. Edit: Mittlerweile taucht die Jahreskarte ohne mein Zutun auf, der Account war und ist der Gleiche wie im Shop (trotzdem danke für den Tipp)"
203,yasser soukkar,4,"September 25, 2019",0,"Bis wann bitte dauert dieses Problem?? Ich habe vor 2 Tage 2 topjugend Tickets online bestellt. 140 € sind schon von meinem Konto abgebucht. Und bis jetzt keine ticket bekommen. Update: Alles ist wieder in Ordnung. Aber, Ein führendes Transportunternehmen soll In solchen Fällen alternative Pläne haben. Damit Diese Fehler ihren Erfolg nicht beeinträchtigen."
204,Jannis S.,3,"September 19, 2019",0,"Das gute ist, die app kennt und zeigt meine Jahreskarte an und findet eine Route. Route teilen? Routen am Startbildschirm hinterlegen? Fehlanzeige"
205,Steve G,1,"October 2, 2019",0,Simply hangs
206,Robert R.,1,"September 15, 2019",0,"Kann Aufgrund von ""technischen Schwierigkeiten"" keine Tickets anzeigen. Müsste nur die Jahreskarte anzeigen, aber schafft nicht mal das."
207,Hannes Laimer,5,"September 13, 2019",0,Ich find die App super! 👍
208,ddhsjdh wwooxxbb,1,"August 27, 2019",1,"warum brauche ich auf einmal einen account für einen ticketkauf? mit der alten app ging das auch ohne.. nur hat die ein problem gehabt und ich hatte versucht es zu reinstallieren .. jetzt habe ich versucht mir einen account zu erstellen.. aber ich hab weder eine email bekommen noch kenne ich meinen username.. jetzt tippe ich das, während ich ich 40 minuten verspätet die nächste ubahn station suche um mir ein ticket zu holen.. app wird gelöscht.. danke für gar nichts ."
209,Alex L.,2,"September 2, 2019",1,"Unübersichtlich und wenig benutzerfreundlich. Trotz online Zugang und Kauf der Jahreskarte im Online-Shop wird mir die Karte nicht in der App angezeigt. Vielleicht könnte man ja ein manuelles Hinzufügen der Jahreskarte ermöglichen, wenns mit der Programmierung nicht so läuft. Den Support hab ich vor Tagen kontaktiert aber noch keine Antwort erhalten. Gestern wurde meine Jahreskarte plötzlich angezeigt, heute schon nicht mehr. Ich würd eure Programmierer fristlos kündigen, das ist echt lächerlich"
210,Michael Fuith,1,"September 4, 2019",0,"Meine Jahreskarte wird NICHT angezeigt!!!!! Eine Frecheit!!!! Ich zahle jeden Monat brav ein, aber die app kann meine Jahreskarte nur manchmal anzeigen!!!! Was soll dass!?!?! Einmal wird es angezeigt, 5 min später wieder nicht,... Ich finds eine Frecheit diese App auf zahlende Kunden ""loszulassen""!!!!"
211,Mj T,1,"September 9, 2019",0,Ich konnte meine Jahreskarte nie herunterladen. die alte app funktionierte im gegensatz zu dieser konsequent ohne probleme.
212,David Wallauch,1,"September 2, 2019",2,Frechheit dass man nicht per Überweisung zahlen kann
213,Paul Pirkelbauer,5,"August 16, 2019",0,"super app, aber seit dem letzten update mit seltsamen notifications - debug informationen? Danke, ist behoben"
214,Domschki38 TV,4,"September 5, 2019",0,Wie bekomme ich mein Top Jugendticket auf mein Handy??
215,Martin Stanz,5,"September 9, 2019",0,"Da ich diese App nur zum Navigieren verwende hatte ich bis jetzt keine Probleme. Das Interface ist sehr hübsch, aber auch übersichtlich gestaltet. Zusätlich dazu ist es auch noch sehr flott. Ich sehe die App als würder ablöser von Qando(was ich sehr gern hatte). Als Extra würde ich mir wünschen, dass bei manchen S-Bahnen oder anderen Züge bei der Routenabfrage schon das Gleis dabei stehen würde. Das Gleis steht bei einer normalen Abfrage ja auch dabei, weshalb das kein Probpem sein sollte."
216,Tobias Blacher,3,"August 24, 2019",2,"Abfahrtszeiten aktualisieren nicht richtig oder werden komplett falsch dargestellt wenn man die app ein paar Minuten im Hintergrund lässt. z.B Bus kommt in 8 Minuten, 4 Minuten vergehen und es steht immer noch 8 da. Neustart notwendig damit es richtige Zeiten anzeigt. ""Ticket Syncronisation"" Benachrichtigung ist total unötig. Edit: ""Echtzeitanzeige"" ist gerne mal 7 Minuten hinten..."
217,クリスー,1,"July 30, 2019",0,Webseite lädt meistens überhaupt nicht und lässt mich keine Tickets kaufen.
218,Jette Kolk,1,"August 1, 2019",0,useless
219,Philip Val,3,"June 28, 2019",0,"Eine Bahnsteiganzeige im Routenplaner wäre äußerst hilfreich. Wenn ich mich nicht irre, ist diese bislang nur in der Statusanzeige der Haltestation einsehbar. Man muss komplett aus dem Routenplaner aussteigen, um den Bahnsteig zu erfahren. Sonst ist die App vom Design und Interface toll, zwar gewöhnungsbedürftig von Qando kommend, aber in weiterer Folge wesentlich intuitiver."
220,A Google user,5,"June 27, 2019",1,Tolle App :)
221,Ventsislav Mladenov,3,"May 8, 2019",0,Need better synchronization of the tickets. It was showing my yearly card from last year. It was good that I was able to find the plastic one. After logout and login it downloaded the current ticket
222,Alber Makary,5,"May 10, 2019",0,Danke für die Fehlerbehebung!
223,Johannes Feigl,2,"May 5, 2019",1,"stürzt seit dem letzten Update jedes Mal ab, wenn ich Start und Ziel eingebe, außerdem 'vergisst' die App gerne Benutzerdaten.. in der Form kaum zu gebrauchen"
224,Vera B,1,"February 11, 2019",1,"meine jahreskarte wird nicht angezeigt, obwohl ich sie online bestellt hab. das wäre aber der einzige sinn für die app - routenplaner, maps etc. gibts genug andere. echt enttäuschend!"
225,A Google user,2,"February 25, 2019",1,"leider keine Fahrplane von Sbahn abrufbar (2 Sterne Abzug) Navigation in der lässt zu wünschen übrig, nicht intuitiv (später/früher Schaltfläche leicht übersehbar), Lieblingsrouten fehlen komplett Lieblingsrouten!!!!!"
226,Christian Seelos,2,"April 13, 2019",0,"Wollte nur mal schnell ein ticket ohne Kleingeld kaufen. In 3 Minuten inkl. Registrierung u PayPal Zahlung. Nicht schlecht. edit: zu früher Optimismus, die Erwartungshaltung war ja auch geting. verwende die app nur mehr wenn ich kein bargeld habe. umständlich, nicht durchdacht, am kunden vorbei. schade."
227,Phil,1,"May 1, 2019",2,"Keine Möglichkeit anonym Karten zu kaufen. Anmeldung nötig.. Muss nicht sein, es geht auch intelligenter"
228,A Google user,2,"March 27, 2019",1,"Das Widget der App ist instabil, hängt sich alle paar Tage auf und muss dann vom Homescreen entfernt und wieder hinzugefügt werden. Bis man das bemerkt, verbrät das Widget im Hintergrund Akku. Zudem aktualisiert sich das Widget nicht automatisch und man muss einen fummeligen kleinen Refresh-Button drücken, um aktuelle Daten zu erhalten. Die App selbst bedient sich sperrig und zu langsam um schnell die benötigten Verbindungen zu checken.Die App könnte toll sein, ist aber ein permanentes Ärgernis."
229,A Google user,1,"February 14, 2019",0,"Dzt. leider keine Alternative zu qando. Ich bin viel mit der S-Bahn unterwegs, S-Bahn-Stationen in Wien können aber nicht als Favoriten gespeichert werden..."
230,Julius Zlioba,5,"November 25, 2018",7,"New interface is nice and whole app works pretty fast. Bug, where some phones couldn't move map, is finally fixed! At least on Pixel 2 is working again after app update."
231,David Aster,5,"November 25, 2018",1,"Sehr gute Aplikation! Nur vermisse ich auf die Vorrichtung großen ""Refresh"" Knopf. Der ist zu klein für mich! Können Sie bitte eine Lösung für das finden?"
232,Edgar Reales,2,"January 17, 2019",1,Langsam und man muss die App neuinstallieren damit die neue Jahreskarte-Info aktualisiert wird.
233,Konstantin Schekotihin,1,"December 30, 2018",1,"Nussdorferstr nach Hauptbahnhof ""no route found"" und zwar mit der Öffis"
234,Basti Wiener,4,"November 18, 2018",0,Jahreskarte mit der App immer mit dabei. Für die Navigation verwende ich am liebsten Google Maps. Für die Störungen folge ich den Wiener Linien auf Twitter. Einen richtigen Mehrwert hat die App für mich nicht.
235,Werner Vienna,4,"October 10, 2018",1,"Sehr cool! Jahreskarte immer elektronisch dabei, genau das was ich suchte!"
236,Lorenzo F.,3,"November 1, 2018",1,"Einfach nicht verlässlich. Ignoriert veränderte Routen, Verspätungen, etc."
237,Željko Brdarić,1,"October 18, 2018",0,Authentication broken
238,Valentin Moser,4,"September 10, 2018",2,"Update: fixed the notification. Rating updated as promised. I would give it a 4 out of 5 for being very helpful and well structured. However - who the h**l had that brilliant idea of a continuous notification that is not dismissable unless you explicitly forbid the app showing you notifications or you turn off ""sharing diagnostics and data""? If you don't want the data, remove the feature. No need pissing people off oO Thanks to @Alex Railean for pointing out that the notification actually goes away by turning off data sharing in settings."
239,A Google user,1,"September 14, 2018",0,Ich hab mein password vergessen und ( forget password) funktioniert nicht
240,Jamie Ng,5,"September 6, 2018",0,"good, show sync ticket bought from website"
241,Andrey R,5,"September 26, 2018",0,Just great!
242,Alex Railean,4,"August 29, 2018",2,"Overall it is a nice app, but the new ""we thank you for sharing your data"" continuous notification is taking valuable space and gets in the way. I understand that you are grateful, and you want your users to know that - but this will probably make most users turn that feature off."
243,Max Andrews,2,"August 29, 2018",1,The app is running in the background when not in use. This is very annoying. Otherwise it is a nice navigation app for Vienna public transportation.
244,melissa hartmann,2,"July 26, 2018",0,"Weis nicht was das Problem mit dieser App ist... wollte meine Jahreskarte 
anschauen und mich einloggen aber es geht nicht. Da steht dann ""error with 
the baclround communication"" so etwas in der Art. Mein Freubd hat keine 
Probleme sich bei meinem Handy einzuloggen"
245,heislkopf,3,"August 19, 2018",0,"Richtig schade das die sbahn linien(zumin in wien) nicht mut dabei sind 
sonst wäre es eine top app und würde quando ablösen,wie immer komplett 
unverständlich das sich öbb und wienerlinien einigen könnnen/zusammen 
arbeiten"
246,Kenneth Kwok,2,"August 1, 2018",0,"Doesn't let users add a valid foreign address (keeps saying postcode is 
incorrect) to purchase tickets."
247,leona williams,2,"July 7, 2018",1,"Buying a ticket doesn't let me enter my startpoint so I still have to use 
the old app. Annoying."
248,A Google user,4,"July 4, 2018",1,"Gut, braucht aber Verbesserungen: Ausschluß von Verkehrsmittel ist schwer 
zu finden. Und ist es wirklich notwendig immer wieder die Fahrkarte 
herunter zu laden??? Update: JA ich weiß wo man die Karte findet, aber er 
macht JEDESMAL einen Download! Jedesmal! Und Kalender export gibt's auch 
keinen... Da nehm ich nochmal einen Punkt weg..."
249,A Google user,4,"June 13, 2018",0,"I like this new app. One suggestion though: when an app asks for permission 
to collect mobility data I'd like to know how frequently, how 
fine-granular, and if it's done also when the app is in background. For the 
moment I declined (out of battery saving reasons)."
250,A Google user,1,"June 20, 2018",0,"Terrible UI, sign up process, password policy, auto logout"
251,A Google user,5,"June 26, 2018",1,"Wirklich gut gemacht. Überraschend intuitiv und großer Funktionsumfang. 
Weiter so!"
252,Michael Tucek,2,"June 12, 2018",2,Abfahrtszeiten noch unpräziser als bei qando...
253,Jonathan Tamil,5,"May 31, 2018",2,"Very helpful in navigating public transport in vienna. You can also buy the 
tickets using this app!"
254,Ajesh Sebastian,5,"May 28, 2018",0,this app is a great one.. really useful
255,Peter Ray Hicks,3,"February 6, 2018",4,"The app looks better however remembering passwords for future use (despite being selected) does not work. Everytime I have to log into the app to buy a ticket, then log in again to purchase. This becomes annoying when I am in a rush"
256,Vic Thor,1,"March 31, 2018",3,"As a one day tourist, I was very disappointed. I expected being able to buy a ticket with a few clicks. I surrendered and bought one with cash traditional way. I couldn't figure out where the lines went, again surrendering and used Google maps."
257,a c,1,"April 11, 2018",25,"I wonder what's the purpose of that 'keep me signed in' checkbox. Anyway, I'm tired of providing my login credentials every time I want to buy a single way ticket.."
258,Rainer SCHNEPFLEITNER,1,"November 29, 2017",7,"Gute Idee, grotttenschlechte Umsetzung - sehr unkomfortabel wenn man im oeffentlichen Verkehrsmittel sitzt Dauert undendlich lange, bis man tickets gekauft hat.  a) bitte login mit fingerprint b) warum muss man fuer jeden Fahrschein den ganzen Bezahlprozess durchlaufen. Einfach ""in den Warenkorb legen"" und dann fuer die ganze Familie zu bezahlen waere zumindest zu erwarten. Diese App erhoeht die Versuchung schwarz zu fahren.  Nachtrag am 29 nov 2017  Aufgrund der Bewertungen ist offensichtlich, dass die App Schott ist. Das feedback der Wr. Linie ""Ticket bitte kaufen bevor du die Öffis nutzt ;) Danke für dein Feedback."" macht ein mangelndes Verstaendnis der Kunden und usability offensichtlich.  Schade."
259,Johannes Maschler,3,"November 25, 2017",4,Die App vergisst die aktuelle Route wenn sie im Hintergrund ist. Das ist um so ärgerlicher wenn man beim Umsteigen alles neu eintippen muss und dann die originale Tour nicht mehr findet.
260,G_ J,3,"March 15, 2018",0,"Good intuitive, nice interface. But still missing many shared mobility providers (which other apps have): - goUrban scooter sharing - mo2drive scooter sharing - ofo bike sharing - Uber - Taxify To provide really useful multimodal mobility suggestions, these must be included"
261,David Schmidl,1,"May 8, 2018",0,"I switch the app to auto login, and I do not save the password for 
payments. Still I have to enter my password 2 times every time I use the 
app! My settings should require entering it only once! Also, much less and 
much worse route recommendations than ""VOR A nach B""! Actually, unusable!"
262,sukhbir,3,"February 8, 2018",0,Unable to login on  ios phone. Several attempts but every time failed.
263,A Google user,2,"February 26, 2018",0,Wäre super wenn man sich nicht bei jeder Fahrt bis zu 4 Mal einloggen müsste. Locationerkennung wäre auch gut.
264,Andreas Pieber,1,"February 10, 2018",0,Diese Anwendung macht mich wahnsinnigig. Um ein Ticket zu kaufen muss ich manchmal bis zu zwei mal mein passwort für die Wiener linien App eingeben. Und warum muss ich mich bei Paypal jedes Mal wieder einloggen. Andere Apps schaffen das aich.... Fingerprint zum einloggen wäre aich super praktisch...
265,Dosen Pfand,3,"April 13, 2018",0,Bitte folgende Bugs beheben: 1. Gespeicherter Login wird regelmäßig vergessen 2. Zukünftig gültige Tickets werden nirgends angezeigt
266,Andi Mertl,2,"January 23, 2018",0,"Kann es sein, dass die Ankunftszeiten nur gemäß Fahrplan sind und nicht in Echtzeit angezeigt werden? Ich habe jetzt ein paar Mal mit Qando verglichen und die Daten wichen in der Regel ab. Während Qando genau die selbe Zeit wie an den Monitoren in den Stationen anzeigte, waren in WienMobil stets andere Zeiten (regulärer Fahrplan?) zu sehen."
267,A Google user,2,"May 11, 2018",0,"Leider sind die Karten sehr ungenau und erlauben es nicht, stationen zu 
finden."
268,Ufos Nexus 4,2,"January 27, 2018",0,"10 clicks and 3 password inputs to buy a ticket.  No, the ""save password"" option doesn't work."
269,Manuel S,1,"January 21, 2018",0,"Man muss diese App gezwungenermaßen installieren, danke! :/"
270,Peter Michael Petioky,1,"April 26, 2018",1,Ein UNGLAUBLICHER Rückschritt gegenüber Qando
271,A Google user,5,"January 14, 2018",0,"So I could buy a ticket on the go, exactly what i needed, not sure about other features."
272,Alexander Firbas,1,"February 17, 2020",3,Erbärmlich.
273,Vergil Zahariev,5,"January 10, 2018",0,Better
274,Nina M,2,"November 3, 2017",1,Quando was so much better. This gives you only 3 options and you cannot see the stations before your destination. It is almost useless. You have to use Google map for walking and you cannot even see the map properly in this app. Complete disappointment.
275,Grant Donoghue,1,"September 3, 2017",4,"A complete disaster compared to Qando. Terrible UI, does not show all available routes compared to Qando, poorly optimised and sluggish."
276,Chris Kantarjiev,4,"August 24, 2017",0,"Very useful app. Took a while to discover how to see the various computed routes. I really wish it understood the airport fares better, and would let you buy a complete ticket for the route I just computed. Couldn't figure out any way to buy a ticket via VAL1 or even with the S7-&amp;gt;U-Bahn transfer."
